club,clubLabel,venue,venueLabel,coordinates,country,countryLabel,league,leagueLabel
http://www.wikidata.org/entity/Q621120,Portimonense S.C.,http://www.wikidata.org/entity/Q1308776,Estádio Municipal de Portimão,Point(-8.539833 37.135694),http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q754488,Segunda Liga
http://www.wikidata.org/entity/Q867921,Livingston F.C.,http://www.wikidata.org/entity/Q1309785,Almondvale Stadium,Point(-3.522872 55.886167),http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q177138,Scottish Football League First Division
http://www.wikidata.org/entity/Q217233,Stabæk Fotball,http://www.wikidata.org/entity/Q1312145,Nadderud Stadion,Point(10.581111 59.921111),http://www.wikidata.org/entity/Q20,Norway,http://www.wikidata.org/entity/Q353508,Norwegian First Division
http://www.wikidata.org/entity/Q12260,Centre d'Esports Sabadell Futbol Club,http://www.wikidata.org/entity/Q1313926,Estadi de la Nova Creu Alta,Point(2.091944 41.554722),http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q751826,Segunda División B
http://www.wikidata.org/entity/Q522283,Red Star F.C.,http://www.wikidata.org/entity/Q1320249,Stade de Paris,Point(2.340833 48.905833),http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q217374,Ligue 2
http://www.wikidata.org/entity/Q1044651,Vegalta Sendai,http://www.wikidata.org/entity/Q1320435,Yurtec Stadium Sendai,Point(140.881944 38.319167),http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q276445,J1 League
http://www.wikidata.org/entity/Q1149034,TOP Oss,http://www.wikidata.org/entity/Q1320629,Heesen Yachts Stadion,Point(5.528056 51.755),http://www.wikidata.org/entity/Q55,Netherlands,http://www.wikidata.org/entity/Q610823,Eerste Divisie
http://www.wikidata.org/entity/Q823384,Shimizu S-Pulse,http://www.wikidata.org/entity/Q1320974,Outsourcing Stadium Nihondaira,Point(138.481111 34.984444),http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q276445,J1 League
http://www.wikidata.org/entity/Q1062547,Szolnoki MÁV FC,http://www.wikidata.org/entity/Q1321567,Tiszaligeti Stadion,Point(20.199722 47.168056),http://www.wikidata.org/entity/Q28,Hungary,http://www.wikidata.org/entity/Q732721,Nemzeti Bajnokság II
http://www.wikidata.org/entity/Q856790,CS Gaz Metan Mediaș,http://www.wikidata.org/entity/Q1322113,Stadionul Gaz Metan,Point(24.35275 46.172583),http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q237753,Liga I
http://www.wikidata.org/entity/Q533005,FC Inter Sibiu,http://www.wikidata.org/entity/Q1323999,Stadionul Municipal,Point(24.143611 45.783056),http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q1707697,Liga III
http://www.wikidata.org/entity/Q921410,CSU Voința Sibiu,http://www.wikidata.org/entity/Q1323999,Stadionul Municipal,Point(24.143611 45.783056),http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q386384,Liga II
http://www.wikidata.org/entity/Q1127498,Elazığspor,http://www.wikidata.org/entity/Q1325035,Elazığ Atatürk Stadium,Point(39.197778 38.671111),http://www.wikidata.org/entity/Q43,Turkey,http://www.wikidata.org/entity/Q485568,Süper Lig
http://www.wikidata.org/entity/Q8780,RCD Espanyol de Barcelona,http://www.wikidata.org/entity/Q1325234,Estadi de Sarrià,Point(2.133169 41.393111),http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q324867,La Liga
http://www.wikidata.org/entity/Q639723,BK Häcken,http://www.wikidata.org/entity/Q1326393,Rambergsvallen,Point(11.930833333 57.718888888),http://www.wikidata.org/entity/Q34,Sweden,http://www.wikidata.org/entity/Q202243,Allsvenskan
http://www.wikidata.org/entity/Q202093,Heart of Midlothian F.C.,http://www.wikidata.org/entity/Q1326446,Tynecastle Stadium,Point(-3.232222 55.939167),http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q187304,Scottish Premier League
http://www.wikidata.org/entity/Q392284,Real Cartagena,http://www.wikidata.org/entity/Q1326544,Estadio Jaime Morón León,Point(-75.498237 10.405534),http://www.wikidata.org/entity/Q739,Colombia,http://www.wikidata.org/entity/Q635198,Categoría Primera B
http://www.wikidata.org/entity/Q8749,Celta Vigo,http://www.wikidata.org/entity/Q1326578,Balaídos,Point(-8.740328 42.211861),http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q324867,La Liga
http://www.wikidata.org/entity/Q478317,Coritiba F.C.,http://www.wikidata.org/entity/Q1327235,Estádio Couto Pereira,Point(-49.2595 -25.421111),http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q206813,Campeonato Brasileiro Série A
http://www.wikidata.org/entity/Q602542,FBC Melgar,http://www.wikidata.org/entity/Q1331178,Estadio Monumental Virgen de Chapi,Point(-71.520203 -16.40729),http://www.wikidata.org/entity/Q419,Peru,http://www.wikidata.org/entity/Q606652,Peruvian Primera División
http://www.wikidata.org/entity/Q819382,Borussia Neunkirchen,http://www.wikidata.org/entity/Q1331933,Ellenfeldstadion,Point(7.17972 49.3367),http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q26223,Oberliga Rheinland-Pfalz/Saar
http://www.wikidata.org/entity/Q260200,Sumgayit PFC,http://www.wikidata.org/entity/Q1335102,Mehdi Huseynzade Stadium,Point(49.674722 40.601389),http://www.wikidata.org/entity/Q227,Azerbaijan,http://www.wikidata.org/entity/Q326859,Azerbaijan Premier League
http://www.wikidata.org/entity/Q336939,FC Absheron,http://www.wikidata.org/entity/Q1335102,Mehdi Huseynzade Stadium,Point(49.674722 40.601389),http://www.wikidata.org/entity/Q227,Azerbaijan,http://www.wikidata.org/entity/Q246175,Azerbaijan First Division
http://www.wikidata.org/entity/Q1388905,FK Gänclärbirliyi Sumqayit,http://www.wikidata.org/entity/Q1335102,Mehdi Huseynzade Stadium,Point(49.674722 40.601389),http://www.wikidata.org/entity/Q227,Azerbaijan,http://www.wikidata.org/entity/Q326859,Azerbaijan Premier League
http://www.wikidata.org/entity/Q19589,Doncaster Rovers F.C.,http://www.wikidata.org/entity/Q1336402,Keepmoat Stadium,Point(-1.113889 53.509722),http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q48837,EFL League Two
http://www.wikidata.org/entity/Q73996,KF Skënderbeu Korçë,http://www.wikidata.org/entity/Q1336599,Skënderbeu Stadium,Point(20.782778 40.625833),http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q210183,Albanian Superliga
http://www.wikidata.org/entity/Q1199965,FK Dukla Prague,http://www.wikidata.org/entity/Q1780263,Stadion Juliska,Point(14.3875 50.111389),http://www.wikidata.org/entity/Q213,Czech Republic,http://www.wikidata.org/entity/Q217016,Czech First League
http://www.wikidata.org/entity/Q2757426,FK Dukla Prague,http://www.wikidata.org/entity/Q1780263,Stadion Juliska,Point(14.3875 50.111389),http://www.wikidata.org/entity/Q213,Czech Republic,http://www.wikidata.org/entity/Q217016,Czech First League
http://www.wikidata.org/entity/Q725332,GIF Sundsvall,http://www.wikidata.org/entity/Q1780359,NP3 Arena,Point(17.301111111 62.394166666),http://www.wikidata.org/entity/Q34,Sweden,http://www.wikidata.org/entity/Q692009,Superettan
http://www.wikidata.org/entity/Q9170668,Selånger FK,http://www.wikidata.org/entity/Q1780359,NP3 Arena,Point(17.301111111 62.394166666),http://www.wikidata.org/entity/Q34,Sweden,http://www.wikidata.org/entity/Q959186,Swedish Football Division 1
http://www.wikidata.org/entity/Q207501,F.K. Vojvodina,http://www.wikidata.org/entity/Q1782654,Karađorđe Stadium,Point(19.842222 45.246667),http://www.wikidata.org/entity/Q403,Serbia,http://www.wikidata.org/entity/Q235307,Serbian SuperLiga
http://www.wikidata.org/entity/Q2505780,FK Proleter Novi Sad,http://www.wikidata.org/entity/Q1782654,Karađorđe Stadium,Point(19.842222 45.246667),http://www.wikidata.org/entity/Q403,Serbia,http://www.wikidata.org/entity/Q1813595,Serbian First League
http://www.wikidata.org/entity/Q210170,KF Tirana,http://www.wikidata.org/entity/Q1783346,Selman Stërmasi Stadium,Point(19.81138333 41.31898056),http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q210183,Albanian Superliga
http://www.wikidata.org/entity/Q845772,Partizani Tirana,http://www.wikidata.org/entity/Q1783346,Selman Stërmasi Stadium,Point(19.81138333 41.31898056),http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q210183,Albanian Superliga
http://www.wikidata.org/entity/Q3606016,KF Tirana B,http://www.wikidata.org/entity/Q1783346,Selman Stërmasi Stadium,Point(19.81138333 41.31898056),http://www.wikidata.org/entity/Q222,Albania,http://www.wikidata.org/entity/Q1349507,Albanian Third Division
http://www.wikidata.org/entity/Q1051514,Raja Casablanca,http://www.wikidata.org/entity/Q1783824,Stade Tissima,Point(-7.646817 33.582867),http://www.wikidata.org/entity/Q1028,Morocco,http://www.wikidata.org/entity/Q570246,Botola
http://www.wikidata.org/entity/Q1139095,Wydad Casablanca,http://www.wikidata.org/entity/Q1783824,Stade Tissima,Point(-7.646817 33.582867),http://www.wikidata.org/entity/Q1028,Morocco,http://www.wikidata.org/entity/Q570246,Botola
http://www.wikidata.org/entity/Q5960083,Kiwi F.C.,http://www.wikidata.org/entity/Q1784042,National Soccer Stadium,Point(-171.75195 -13.836756),http://www.wikidata.org/entity/Q683,Samoa,http://www.wikidata.org/entity/Q2009289,Samoa National League
http://www.wikidata.org/entity/Q271349,Åtvidabergs FF,http://www.wikidata.org/entity/Q1784085,Kopparvallen,Point(15.995833333 58.194583333),http://www.wikidata.org/entity/Q34,Sweden,http://www.wikidata.org/entity/Q202243,Allsvenskan
http://www.wikidata.org/entity/Q848442,Falu FK,http://www.wikidata.org/entity/Q1784085,Kopparvallen,Point(15.995833333 58.194583333),http://www.wikidata.org/entity/Q34,Sweden,http://www.wikidata.org/entity/Q1231117,Swedish Football Division 2
http://www.wikidata.org/entity/Q246580,Amicale F.C.,http://www.wikidata.org/entity/Q1784475,Korman Stadium,Point(168.337 -17.7339),http://www.wikidata.org/entity/Q686,Vanuatu,http://www.wikidata.org/entity/Q384073,Vanuatu Premia Divisen
http://www.wikidata.org/entity/Q930050,Tafea F.C.,http://www.wikidata.org/entity/Q1784475,Korman Stadium,Point(168.337 -17.7339),http://www.wikidata.org/entity/Q686,Vanuatu,http://www.wikidata.org/entity/Q384073,Vanuatu Premia Divisen
http://www.wikidata.org/entity/Q2080402,Tupuji Imere F.C.,http://www.wikidata.org/entity/Q1784475,Korman Stadium,Point(168.337 -17.7339),http://www.wikidata.org/entity/Q686,Vanuatu,http://www.wikidata.org/entity/Q384073,Vanuatu Premia Divisen
http://www.wikidata.org/entity/Q5384828,Erakor Golden Star,http://www.wikidata.org/entity/Q1784475,Korman Stadium,Point(168.337 -17.7339),http://www.wikidata.org/entity/Q686,Vanuatu,http://www.wikidata.org/entity/Q384073,Vanuatu Premia Divisen
http://www.wikidata.org/entity/Q7989730,Westtan Verts F.C.,http://www.wikidata.org/entity/Q1784475,Korman Stadium,Point(168.337 -17.7339),http://www.wikidata.org/entity/Q686,Vanuatu,http://www.wikidata.org/entity/Q384073,Vanuatu Premia Divisen
http://www.wikidata.org/entity/Q8050193,Yatel F.C.,http://www.wikidata.org/entity/Q1784475,Korman Stadium,Point(168.337 -17.7339),http://www.wikidata.org/entity/Q686,Vanuatu,http://www.wikidata.org/entity/Q384073,Vanuatu Premia Divisen
http://www.wikidata.org/entity/Q18379208,Narak Tegapu F.C.,http://www.wikidata.org/entity/Q1784475,Korman Stadium,Point(168.337 -17.7339),http://www.wikidata.org/entity/Q686,Vanuatu,http://www.wikidata.org/entity/Q384073,Vanuatu Premia Divisen
http://www.wikidata.org/entity/Q27963365,Seveners United F.C.,http://www.wikidata.org/entity/Q1784475,Korman Stadium,Point(168.337 -17.7339),http://www.wikidata.org/entity/Q686,Vanuatu,http://www.wikidata.org/entity/Q384073,Vanuatu Premia Divisen
http://www.wikidata.org/entity/Q27963366,Pango Green Bird F.C.,http://www.wikidata.org/entity/Q1784475,Korman Stadium,Point(168.337 -17.7339),http://www.wikidata.org/entity/Q686,Vanuatu,http://www.wikidata.org/entity/Q384073,Vanuatu Premia Divisen
http://www.wikidata.org/entity/Q182930,FC Rostov,http://www.wikidata.org/entity/Q1786020,Olimp-2,Point(39.76105278 47.24301111),http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q182165,Russian Premier League
http://www.wikidata.org/entity/Q180420,Ross County F.C.,http://www.wikidata.org/entity/Q1786202,Victoria Park,Point(-4.41891 57.5959),http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q187304,Scottish Premier League
http://www.wikidata.org/entity/Q329812,Sporting Kansas City,http://www.wikidata.org/entity/Q1787141,Children's Mercy Park,Point(-94.8237 39.1218),http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q18543,Major League Soccer
http://www.wikidata.org/entity/Q201197,PSFC Chernomorets Burgas,http://www.wikidata.org/entity/Q1806793,Lazur Stadium,Point(27.470278 42.5125),http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q12289050,Regional Football Groups
http://www.wikidata.org/entity/Q1389002,Neftochimic Burgas 1986,http://www.wikidata.org/entity/Q1806793,Lazur Stadium,Point(27.470278 42.5125),http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q797414,Bulgarian B Professional Football Group
http://www.wikidata.org/entity/Q22080021,PFC Neftochimic Burgas,http://www.wikidata.org/entity/Q1806793,Lazur Stadium,Point(27.470278 42.5125),http://www.wikidata.org/entity/Q219,Bulgaria,http://www.wikidata.org/entity/Q12837728,First Professional Football League
http://www.wikidata.org/entity/Q270051,A.C. Ajaccio,http://www.wikidata.org/entity/Q1807356,Stade François Coty,Point(8.776444444 41.930761111),http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q217374,Ligue 2
http://www.wikidata.org/entity/Q130770,Tartu JK Welco Elekter,http://www.wikidata.org/entity/Q1807497,Tamme Stadium,Point(26.713728 58.366536),http://www.wikidata.org/entity/Q191,Estonia,http://www.wikidata.org/entity/Q7784886,Third League
http://www.wikidata.org/entity/Q1096943,FC Merkuur Tartu,http://www.wikidata.org/entity/Q1807497,Tamme Stadium,Point(26.713728 58.366536),http://www.wikidata.org/entity/Q191,Estonia,http://www.wikidata.org/entity/Q239738,Meistriliiga
http://www.wikidata.org/entity/Q1483314,JK Tammeka Tartu,http://www.wikidata.org/entity/Q1807497,Tamme Stadium,Point(26.713728 58.366536),http://www.wikidata.org/entity/Q191,Estonia,http://www.wikidata.org/entity/Q239738,Meistriliiga
http://www.wikidata.org/entity/Q3738625,FC Santos Tartu,http://www.wikidata.org/entity/Q1807497,Tamme Stadium,Point(26.713728 58.366536),http://www.wikidata.org/entity/Q191,Estonia,http://www.wikidata.org/entity/Q1087541,Esiliiga
http://www.wikidata.org/entity/Q1568677,Calgary Boomers,http://www.wikidata.org/entity/Q1810204,McMahon Stadium,Point(-114.121388888 51.070327777),http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q1197790,North American Soccer League
http://www.wikidata.org/entity/Q5019695,Calgary Mustangs,http://www.wikidata.org/entity/Q1810204,McMahon Stadium,Point(-114.121388888 51.070327777),http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q5030501,Canadian Professional Soccer League
http://www.wikidata.org/entity/Q1541768,Santos F.C.,http://www.wikidata.org/entity/Q1810353,Athlone Stadium,Point(18.516667 -33.961944),http://www.wikidata.org/entity/Q258,South Africa,http://www.wikidata.org/entity/Q603439,Premier Soccer League
http://www.wikidata.org/entity/Q5101632,Chippa United F.C.,http://www.wikidata.org/entity/Q1810353,Athlone Stadium,Point(18.516667 -33.961944),http://www.wikidata.org/entity/Q258,South Africa,http://www.wikidata.org/entity/Q603439,Premier Soccer League
http://www.wikidata.org/entity/Q5101632,Chippa United F.C.,http://www.wikidata.org/entity/Q1810353,Athlone Stadium,Point(18.516667 -33.961944),http://www.wikidata.org/entity/Q258,South Africa,http://www.wikidata.org/entity/Q16056559,South African Premier Division
http://www.wikidata.org/entity/Q20807117,Cape Town All Stars F.C.,http://www.wikidata.org/entity/Q1810353,Athlone Stadium,Point(18.516667 -33.961944),http://www.wikidata.org/entity/Q258,South Africa,http://www.wikidata.org/entity/Q2217353,National First Division
http://www.wikidata.org/entity/Q43847651,Ubuntu Cape Town F.C.,http://www.wikidata.org/entity/Q1810353,Athlone Stadium,Point(18.516667 -33.961944),http://www.wikidata.org/entity/Q258,South Africa,http://www.wikidata.org/entity/Q2217353,National First Division
http://www.wikidata.org/entity/Q7826506,Toronto Shooting Stars,http://www.wikidata.org/entity/Q1814534,Maple Leaf Gardens,Point(-79.380277777 43.662222222),http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q126709,National Professional Soccer League
http://www.wikidata.org/entity/Q1512943,Shooting Stars SC,http://www.wikidata.org/entity/Q1816494,Lekan Salami Stadium,Point(3.88583333 7.39638889),http://www.wikidata.org/entity/Q1033,Nigeria,http://www.wikidata.org/entity/Q830826,Nigerian Professional Football League
http://www.wikidata.org/entity/Q5189356,Crown F.C.,http://www.wikidata.org/entity/Q1816494,Lekan Salami Stadium,Point(3.88583333 7.39638889),http://www.wikidata.org/entity/Q1033,Nigeria,http://www.wikidata.org/entity/Q2250725,Nigeria National League
http://www.wikidata.org/entity/Q406796,Thể Công F.C.,http://www.wikidata.org/entity/Q1817188,Hàng Đẫy Stadium,Point(105.833056 21.029722),http://www.wikidata.org/entity/Q881,Vietnam,http://www.wikidata.org/entity/Q209080,V.League 1
http://www.wikidata.org/entity/Q560102,Hanoi F.C.,http://www.wikidata.org/entity/Q1817188,Hàng Đẫy Stadium,Point(105.833056 21.029722),http://www.wikidata.org/entity/Q881,Vietnam,http://www.wikidata.org/entity/Q209080,V.League 1
